source_id,state,data_year,url,locator,territory,carrier,profile_id,annual_premium
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 39' = $230 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-married-39,460
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'MARRIED COUPLE AGE 66' = $233 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-married-66,466
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 25' = $716 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-single-female-25,1432
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 39' = $533 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-single-female-39,1066
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'SINGLE FEMALE AGE 66' = $486 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-single-female-66,972
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'SINGLE MALE AGE 25' = $727 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-single-male-25,1454
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'SINGLE MALE AGE 39' = $527 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-single-male-39,1054
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Hartford Accident and Indemnity Company' (effective 5/23/2024), column 'SINGLE MALE AGE 66' = $480 per 6 months",statewide,Hartford Accident and Indemnity Company,dc-single-male-66,960
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'MARRIED COUPLE AGE 25' = $1,212 per 6 months",statewide,Liberty Insurance Corporation,dc-married-25,2424
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'MARRIED COUPLE AGE 39' = $1,103 per 6 months",statewide,Liberty Insurance Corporation,dc-married-39,2206
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'MARRIED COUPLE AGE 66' = $1,280 per 6 months",statewide,Liberty Insurance Corporation,dc-married-66,2560
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE FEMALE AGE 25' = $1,212 per 6 months",statewide,Liberty Insurance Corporation,dc-single-female-25,2424
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE FEMALE AGE 39' = $1,103 per 6 months",statewide,Liberty Insurance Corporation,dc-single-female-39,2206
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE FEMALE AGE 66' = $1,280 per 6 months",statewide,Liberty Insurance Corporation,dc-single-female-66,2560
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE MALE AGE 25' = $2,192 per 6 months",statewide,Liberty Insurance Corporation,dc-single-male-25,4384
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE MALE AGE 39' = $1,103 per 6 months",statewide,Liberty Insurance Corporation,dc-single-male-39,2206
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.2 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE MALE AGE 66' = $1,280 per 6 months",statewide,Liberty Insurance Corporation,dc-single-male-66,2560
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'MARRIED COUPLE AGE 25' = $1,212 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-married-25,2424
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'MARRIED COUPLE AGE 39' = $1,103 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-married-39,2206
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'MARRIED COUPLE AGE 66' = $1,280 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-married-66,2560
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'SINGLE FEMALE AGE 25' = $1,212 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-single-female-25,2424
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'SINGLE FEMALE AGE 39' = $1,103 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-single-female-39,2206
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'SINGLE FEMALE AGE 66' = $1,280 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-single-female-66,2560
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'SINGLE MALE AGE 25' = $2,192 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-single-male-25,4384
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'SINGLE MALE AGE 39' = $1,103 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-single-male-39,2206
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Fire Insurance Company' (effective 2/18/2024), column 'SINGLE MALE AGE 66' = $1,280 per 6 months",statewide,Liberty Mutual Fire Insurance Company,dc-single-male-66,2560
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'MARRIED COUPLE AGE 25' = $1,088 per 6 months",statewide,The First Liberty Insurance Corporation,dc-married-25,2176
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'MARRIED COUPLE AGE 39' = $990 per 6 months",statewide,The First Liberty Insurance Corporation,dc-married-39,1980
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'MARRIED COUPLE AGE 66' = $1,150 per 6 months",statewide,The First Liberty Insurance Corporation,dc-married-66,2300
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE FEMALE AGE 25' = $1,088 per 6 months",statewide,The First Liberty Insurance Corporation,dc-single-female-25,2176
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE FEMALE AGE 39' = $990 per 6 months",statewide,The First Liberty Insurance Corporation,dc-single-female-39,1980
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE FEMALE AGE 66' = $1,150 per 6 months",statewide,The First Liberty Insurance Corporation,dc-single-female-66,2300
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE MALE AGE 25' = $1,970 per 6 months",statewide,The First Liberty Insurance Corporation,dc-single-male-25,3940
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE MALE AGE 39' = $990 per 6 months",statewide,The First Liberty Insurance Corporation,dc-single-male-39,1980
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'The First Liberty Insurance Corporation' (effective 2/18/2024), column 'SINGLE MALE AGE 66' = $1,150 per 6 months",statewide,The First Liberty Insurance Corporation,dc-single-male-66,2300
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'MARRIED COUPLE AGE 25' = $1,244 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-married-25,2488
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'MARRIED COUPLE AGE 39' = $1,099 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-married-39,2198
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'MARRIED COUPLE AGE 66' = $1,056 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-married-66,2112
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'SINGLE FEMALE AGE 25' = $1,411 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-single-female-25,2822
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'SINGLE FEMALE AGE 39' = $1,202 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-single-female-39,2404
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'SINGLE FEMALE AGE 66' = $1,129 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-single-female-66,2258
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'SINGLE MALE AGE 25' = $1,467 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-single-male-25,2934
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'SINGLE MALE AGE 39' = $1,244 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-single-male-39,2488
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Personal Insurance Company' (effective 8/15/2024), column 'SINGLE MALE AGE 66' = $1,178 per 6 months",statewide,Liberty Mutual Personal Insurance Company,dc-single-male-66,2356
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'MARRIED COUPLE AGE 25' = $1,328 per 6 months",statewide,Liberty Mutual Insurance Company,dc-married-25,2656
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'MARRIED COUPLE AGE 39' = $1,166 per 6 months",statewide,Liberty Mutual Insurance Company,dc-married-39,2332
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'MARRIED COUPLE AGE 66' = $1,120 per 6 months",statewide,Liberty Mutual Insurance Company,dc-married-66,2240
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'SINGLE FEMALE AGE 25' = $1,514 per 6 months",statewide,Liberty Mutual Insurance Company,dc-single-female-25,3028
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'SINGLE FEMALE AGE 39' = $1,282 per 6 months",statewide,Liberty Mutual Insurance Company,dc-single-female-39,2564
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'SINGLE FEMALE AGE 66' = $1,201 per 6 months",statewide,Liberty Mutual Insurance Company,dc-single-female-66,2402
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'SINGLE MALE AGE 25' = $1,577 per 6 months",statewide,Liberty Mutual Insurance Company,dc-single-male-25,3154
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'SINGLE MALE AGE 39' = $1,328 per 6 months",statewide,Liberty Mutual Insurance Company,dc-single-male-39,2656
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Liberty Mutual Insurance Company' (effective 8/15/2024), column 'SINGLE MALE AGE 66' = $1,255 per 6 months",statewide,Liberty Mutual Insurance Company,dc-single-male-66,2510
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 25' = $723 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-married-25,1446
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 39' = $642 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-married-39,1284
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'MARRIED COUPLE AGE 66' = $617 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-married-66,1234
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 25' = $777 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-single-female-25,1554
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 39' = $664 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-single-female-39,1328
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'SINGLE FEMALE AGE 66' = $596 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-single-female-66,1192
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 25' = $839 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-single-male-25,1678
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 39' = $641 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-single-male-39,1282
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Nationwide Mutual Insurance Company' (effective 11/7/2022), column 'SINGLE MALE AGE 66' = $630 per 6 months",statewide,Nationwide Mutual Insurance Company,dc-single-male-66,1260
dc-2024,DC,2024,https://disb.dc.gov/sites/default/files/dc/sites/disb/publication/attachments/2024_auto_premium_comparison_8-15-2024_website.pdf,"PDF p.3 table '2024 AUTOMOBILE INSURANCE PREMIUM COMPARISON SAMPLE PROFILES (6 month policy)', row 'Progressive Casualty Insurance Company' (effective 12/1/2023), column 'MARRIED COUPLE AGE 25' = $719 per 6 months",statewide,Progressive Casualty Insurance Company,dc-married-25,1438
