source_id,state,data_year,url,locator,territory,carrier,profile_id,annual_premium
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_A.html (report 'Auto Premiums for Sterling (80751)', column 'Driver A'), row 'Vigilant Insurance Company *' / 'Plan 1' = $2,016 (6-month, x2)",Sterling (80751),Vigilant Insurance Company *,co-A-P1,4032
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_A.html (report 'Auto Premiums for Sterling (80751)', column 'Driver A'), row 'Vigilant Insurance Company *' / 'Plan 2' = $2,274 (6-month, x2)",Sterling (80751),Vigilant Insurance Company *,co-A-P2,4548
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_A.html (report 'Auto Premiums for Sterling (80751)', column 'Driver A'), row 'Vigilant Insurance Company *' / 'Plan 3' = $2,449 (6-month, x2)",Sterling (80751),Vigilant Insurance Company *,co-A-P3,4898
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_A.html (report 'Auto Premiums for Sterling (80751)', column 'Driver A'), row 'Young America Insurance Company' / 'Plan 1' = $2,020 (6-month, x2)",Sterling (80751),Young America Insurance Company,co-A-P1,4040
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row '360 Insurance Company' / 'Plan 1' = $1,582 (6-month, x2)",Sterling (80751),360 Insurance Company,co-B-P1,3164
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row '360 Insurance Company' / 'Plan 2' = $1,988 (6-month, x2)",Sterling (80751),360 Insurance Company,co-B-P2,3976
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row '360 Insurance Company' / 'Plan 3' = $2,047 (6-month, x2)",Sterling (80751),360 Insurance Company,co-B-P3,4094
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'AIG Property Casualty' / 'Plan 1' = $2,030 (6-month, x2)",Sterling (80751),AIG Property Casualty,co-B-P1,4060
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'AIG Property Casualty' / 'Plan 2' = $2,495 (6-month, x2)",Sterling (80751),AIG Property Casualty,co-B-P2,4990
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'AIG Property Casualty' / 'Plan 3' = $2,672 (6-month, x2)",Sterling (80751),AIG Property Casualty,co-B-P3,5344
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Acuity' / 'Plan 1' = $1,483 (6-month, x2)",Sterling (80751),Acuity,co-B-P1,2966
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Acuity' / 'Plan 2' = $1,697 (6-month, x2)",Sterling (80751),Acuity,co-B-P2,3394
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Acuity' / 'Plan 3' = $1,755 (6-month, x2)",Sterling (80751),Acuity,co-B-P3,3510
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Allstate Fire and Casualty Insurance Company (AFCIC)' / 'Plan 1' = $1,986 (6-month, x2)",Sterling (80751),Allstate Fire and Casualty Insurance Company (AFCIC),co-B-P1,3972
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Allstate Fire and Casualty Insurance Company (AFCIC)' / 'Plan 2' = $2,226 (6-month, x2)",Sterling (80751),Allstate Fire and Casualty Insurance Company (AFCIC),co-B-P2,4452
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Allstate Fire and Casualty Insurance Company (AFCIC)' / 'Plan 3' = $2,156 (6-month, x2)",Sterling (80751),Allstate Fire and Casualty Insurance Company (AFCIC),co-B-P3,4312
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Allstate Indemnity Company' / 'Plan 1' = $2,566 (6-month, x2)",Sterling (80751),Allstate Indemnity Company,co-B-P1,5132
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Allstate Indemnity Company' / 'Plan 2' = $2,892 (6-month, x2)",Sterling (80751),Allstate Indemnity Company,co-B-P2,5784
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Allstate Indemnity Company' / 'Plan 3' = $3,065 (6-month, x2)",Sterling (80751),Allstate Indemnity Company,co-B-P3,6130
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Economy Insurance Company' / 'Plan 1' = $3,935 (6-month, x2)",Sterling (80751),American Economy Insurance Company,co-B-P1,7870
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Economy Insurance Company' / 'Plan 2' = $4,567 (6-month, x2)",Sterling (80751),American Economy Insurance Company,co-B-P2,9134
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Economy Insurance Company' / 'Plan 3' = $4,862 (6-month, x2)",Sterling (80751),American Economy Insurance Company,co-B-P3,9724
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Family Connect Property and Casualty Insurance Company' / 'Plan 1' = $995 (6-month, x2)",Sterling (80751),American Family Connect Property and Casualty Insurance Company,co-B-P1,1990
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Family Connect Property and Casualty Insurance Company' / 'Plan 2' = $1,221 (6-month, x2)",Sterling (80751),American Family Connect Property and Casualty Insurance Company,co-B-P2,2442
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Family Connect Property and Casualty Insurance Company' / 'Plan 3' = $1,231 (6-month, x2)",Sterling (80751),American Family Connect Property and Casualty Insurance Company,co-B-P3,2462
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Family Insurance Company' / 'Plan 1' = $2,144 (6-month, x2)",Sterling (80751),American Family Insurance Company,co-B-P1,4288
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Family Insurance Company' / 'Plan 2' = $2,459 (6-month, x2)",Sterling (80751),American Family Insurance Company,co-B-P2,4918
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'American Family Insurance Company' / 'Plan 3' = $2,519 (6-month, x2)",Sterling (80751),American Family Insurance Company,co-B-P3,5038
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Amica Mutual Insurance Company' / 'Plan 1' = $1,632 (6-month, x2)",Sterling (80751),Amica Mutual Insurance Company,co-B-P1,3264
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Amica Mutual Insurance Company' / 'Plan 2' = $1,837 (6-month, x2)",Sterling (80751),Amica Mutual Insurance Company,co-B-P2,3674
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Amica Mutual Insurance Company' / 'Plan 3' = $1,834 (6-month, x2)",Sterling (80751),Amica Mutual Insurance Company,co-B-P3,3668
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Amica Property and Casualty Insurance Company' / 'Plan 1' = $2,182 (6-month, x2)",Sterling (80751),Amica Property and Casualty Insurance Company,co-B-P1,4364
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Amica Property and Casualty Insurance Company' / 'Plan 2' = $2,456 (6-month, x2)",Sterling (80751),Amica Property and Casualty Insurance Company,co-B-P2,4912
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Amica Property and Casualty Insurance Company' / 'Plan 3' = $2,451 (6-month, x2)",Sterling (80751),Amica Property and Casualty Insurance Company,co-B-P3,4902
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Arizona Auto Insurance Company' / 'Plan 1' = $2,141 (6-month, x2)",Sterling (80751),Arizona Auto Insurance Company,co-B-P1,4282
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Auto-Owners Insurance Company' / 'Plan 1' = $2,342 (6-month, x2)",Sterling (80751),Auto-Owners Insurance Company,co-B-P1,4684
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Auto-Owners Insurance Company' / 'Plan 2' = $2,778 (6-month, x2)",Sterling (80751),Auto-Owners Insurance Company,co-B-P2,5556
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Auto-Owners Insurance Company' / 'Plan 3' = $2,859 (6-month, x2)",Sterling (80751),Auto-Owners Insurance Company,co-B-P3,5718
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Bankers Standard Insurance Company' / 'Plan 1' = $1,947 (6-month, x2)",Sterling (80751),Bankers Standard Insurance Company,co-B-P1,3894
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Bankers Standard Insurance Company' / 'Plan 2' = $2,191 (6-month, x2)",Sterling (80751),Bankers Standard Insurance Company,co-B-P2,4382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Bankers Standard Insurance Company' / 'Plan 3' = $2,366 (6-month, x2)",Sterling (80751),Bankers Standard Insurance Company,co-B-P3,4732
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Berkley One' / 'Plan 1' = $1,210 (6-month, x2)",Sterling (80751),Berkley One,co-B-P1,2420
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Berkley One' / 'Plan 3' = $1,430 (6-month, x2)",Sterling (80751),Berkley One,co-B-P3,2860
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Bristol West Insurance Company' / 'Plan 1' = $1,744 (6-month, x2)",Sterling (80751),Bristol West Insurance Company,co-B-P1,3488
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Casualty Insurance Company' / 'Plan 1' = $2,352 (6-month, x2)",Sterling (80751),COUNTRY Casualty Insurance Company,co-B-P1,4704
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Casualty Insurance Company' / 'Plan 2' = $2,752 (6-month, x2)",Sterling (80751),COUNTRY Casualty Insurance Company,co-B-P2,5504
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Casualty Insurance Company' / 'Plan 3' = $2,850 (6-month, x2)",Sterling (80751),COUNTRY Casualty Insurance Company,co-B-P3,5700
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Mutual Insurance Company' / 'Plan 1' = $1,768 (6-month, x2)",Sterling (80751),COUNTRY Mutual Insurance Company,co-B-P1,3536
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Mutual Insurance Company' / 'Plan 2' = $2,048 (6-month, x2)",Sterling (80751),COUNTRY Mutual Insurance Company,co-B-P2,4096
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Mutual Insurance Company' / 'Plan 3' = $2,125 (6-month, x2)",Sterling (80751),COUNTRY Mutual Insurance Company,co-B-P3,4250
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'COUNTRY Preferred Insurance Company' / 'Plan 3' = $1,807 (6-month, x2)",Sterling (80751),COUNTRY Preferred Insurance Company,co-B-P3,3614
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'CSAA General Insurance Company' / 'Plan 1' = $1,652 (6-month, x2)",Sterling (80751),CSAA General Insurance Company,co-B-P1,3304
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'CSAA General Insurance Company' / 'Plan 2' = $1,634 (6-month, x2)",Sterling (80751),CSAA General Insurance Company,co-B-P2,3268
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'CSAA General Insurance Company' / 'Plan 3' = $1,646 (6-month, x2)",Sterling (80751),CSAA General Insurance Company,co-B-P3,3292
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'California Casualty Indemnity Exchange' / 'Plan 1' = $1,337 (6-month, x2)",Sterling (80751),California Casualty Indemnity Exchange,co-B-P1,2674
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'California Casualty Indemnity Exchange' / 'Plan 2' = $1,516 (6-month, x2)",Sterling (80751),California Casualty Indemnity Exchange,co-B-P2,3032
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'California Casualty Indemnity Exchange' / 'Plan 3' = $1,349 (6-month, x2)",Sterling (80751),California Casualty Indemnity Exchange,co-B-P3,2698
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Central Mutual Insurance Company' / 'Plan 1' = $1,505 (6-month, x2)",Sterling (80751),Central Mutual Insurance Company,co-B-P1,3010
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Central Mutual Insurance Company' / 'Plan 2' = $1,845 (6-month, x2)",Sterling (80751),Central Mutual Insurance Company,co-B-P2,3690
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Central Mutual Insurance Company' / 'Plan 3' = $1,924 (6-month, x2)",Sterling (80751),Central Mutual Insurance Company,co-B-P3,3848
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Chubb National Insurance Company' / 'Plan 1' = $1,947 (6-month, x2)",Sterling (80751),Chubb National Insurance Company,co-B-P1,3894
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Chubb National Insurance Company' / 'Plan 2' = $2,191 (6-month, x2)",Sterling (80751),Chubb National Insurance Company,co-B-P2,4382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Chubb National Insurance Company' / 'Plan 3' = $2,366 (6-month, x2)",Sterling (80751),Chubb National Insurance Company,co-B-P3,4732
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Colorado Farm Bureau Insurance' / 'Plan 1' = $1,591 (6-month, x2)",Sterling (80751),Colorado Farm Bureau Insurance,co-B-P1,3182
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Colorado Farm Bureau Insurance' / 'Plan 2' = $1,835 (6-month, x2)",Sterling (80751),Colorado Farm Bureau Insurance,co-B-P2,3670
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Colorado Farm Bureau Insurance' / 'Plan 3' = $1,902 (6-month, x2)",Sterling (80751),Colorado Farm Bureau Insurance,co-B-P3,3804
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Encompass Indemnity Company' / 'Plan 1' = $2,326 (6-month, x2)",Sterling (80751),Encompass Indemnity Company,co-B-P1,4652
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Encompass Indemnity Company' / 'Plan 2' = $2,956 (6-month, x2)",Sterling (80751),Encompass Indemnity Company,co-B-P2,5912
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Encompass Indemnity Company' / 'Plan 3' = $3,006 (6-month, x2)",Sterling (80751),Encompass Indemnity Company,co-B-P3,6012
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Executive Risk Indemnity Inc.' / 'Plan 1' = $1,947 (6-month, x2)",Sterling (80751),Executive Risk Indemnity Inc.,co-B-P1,3894
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Executive Risk Indemnity Inc.' / 'Plan 2' = $2,191 (6-month, x2)",Sterling (80751),Executive Risk Indemnity Inc.,co-B-P2,4382
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Executive Risk Indemnity Inc.' / 'Plan 3' = $2,366 (6-month, x2)",Sterling (80751),Executive Risk Indemnity Inc.,co-B-P3,4732
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Sterling__80751__Driver_B.html (report 'Auto Premiums for Sterling (80751)', column 'Driver B'), row 'Falcon Insurance Company' / 'Plan 1' = $2,341 (6-month, x2)",Sterling (80751),Falcon Insurance Company,co-B-P1,4682
